x1,x2,y
-0.015647,-0.041552,0
0.362787,-0.296199,0
-0.018483,-0.042243,0
0.437932,0.220654,0
-0.421160,-0.774692,0
-0.188689,-0.395741,0
0.486106,-0.815004,0
0.363641,-0.285198,0
0.320954,-0.307163,0
0.383423,0.301231,0
-0.027513,0.074079,0
-0.021622,-0.052700,0
0.387478,-0.225306,0
-0.095699,0.128428,0
0.174096,-0.439303,0
-0.226062,-0.375903,0
-0.330235,-0.106374,0
-0.324073,-0.858560,0
0.021682,-0.433189,0
-0.152015,-0.356398,0
-0.146639,0.135088,0
-0.239178,-0.892845,0
-0.114851,0.615461,0
-0.657765,0.364687,0
-0.585041,0.408719,0
-0.159335,-0.369115,0
-0.275866,0.025112,0
-0.175333,-0.402512,0
-0.109088,0.091275,0
0.471947,0.133192,0
0.228467,0.469105,0
-0.731177,-0.425798,0
-0.418790,-0.817529,0
-0.173901,0.097698,0
0.043922,-0.444571,0
-0.126762,-0.920373,0
0.357575,-0.293050,0
-0.286706,-0.036601,0
-0.127608,0.593697,0
-0.796504,-0.147291,0
0.636040,-0.703677,0
-0.112554,0.088596,0
-0.251171,0.084580,0
-0.614677,0.336572,0
-0.003843,0.070645,0
-0.714369,0.260490,0
-0.665921,0.315258,0
0.414404,0.212805,0
-0.789685,0.018311,0
-0.649103,-0.597273,0
-0.026039,-0.436622,0
-0.279942,-0.245716,0
0.461778,0.123228,0
-0.125942,0.073415,0
-0.102115,0.091276,0
0.945574,-0.167677,0
-0.135933,0.088799,0
0.250246,-0.351067,0
-0.221789,-0.270891,0
-0.180290,-0.344907,0
0.487719,-0.810780,0
-0.163118,-0.378839,0
-0.785276,-0.086137,0
0.932012,-0.161722,0
-0.765662,-0.399224,0
-0.131465,0.101948,0
-0.762496,-0.282536,0
-0.024912,-0.429105,0
0.003704,-0.018563,0
-0.156989,0.611818,0
0.355215,-0.282395,0
-0.230068,0.058722,0
0.162434,-0.957979,0
-0.037924,0.082237,0
-0.588023,-0.646355,0
-0.284460,-0.280118,0
-0.746333,-0.355255,0
0.001786,-0.017012,0
0.971417,-0.139924,0
0.410193,0.265808,0
-0.615676,0.410709,0
-0.720956,-0.452439,0
-0.310662,-0.091069,0
-0.151625,-0.415352,0
0.434209,0.207642,0
0.355346,-0.916327,0
-0.619457,0.383257,0
0.252835,-0.902297,0
-0.215539,-0.901148,0
-0.438767,0.511203,0
0.193664,-0.970324,0
-0.193993,0.604357,0
0.890721,-0.312828,0
-0.683012,-0.515818,0
-0.266515,-0.015041,0
-0.032703,0.094523,0
0.001640,0.005556,0
0.275525,0.437741,0
0.416718,0.243184,0
-0.038733,0.605290,0
-0.114184,-0.413351,0
0.464974,0.070305,0
0.438289,0.187858,0
0.732407,-0.588646,0
-0.025625,0.052083,0
-0.035937,-0.034192,0
-0.046311,-0.042430,0
-0.384083,-0.839530,0
0.147691,-0.430930,0
0.430066,-0.122014,0
-0.330236,-0.039198,0
-0.144619,0.095000,0
-0.096561,-0.420512,0
-0.804148,-0.335873,0
-0.274107,-0.100372,0
-0.320661,-0.170275,0
0.230926,-0.932112,0
-0.173178,0.085627,0
-0.030152,-0.027958,0
-0.096097,0.656607,0
0.047314,0.586185,0
-0.279905,-0.251729,0
-0.142815,0.619423,0
-0.172874,0.101367,0
-0.312856,-0.083296,0
0.204778,-0.406512,0
-0.328624,-0.136593,0
0.902726,-0.285077,0
-0.044718,-0.026123,0
0.437541,0.163965,0
0.410216,0.276984,0
-0.272693,-0.200890,0
0.203040,-0.403558,0
0.783996,-0.511889,0
-0.299097,-0.047043,0
-0.651518,-0.595435,0
-0.074825,-0.417856,0
0.083031,-0.946264,0
-0.148746,0.120145,0
-0.132980,-0.381236,0
-0.132672,-0.425908,0
0.454002,0.002568,0
0.954935,-0.064890,0
-0.221239,-0.926243,0
-0.333120,-0.884220,0
0.013805,0.039463,0
-0.505557,-0.772046,0
-0.547234,0.456686,0
0.418434,0.253416,0
0.151368,-0.927590,0
-0.555805,0.457250,0
0.065728,-0.445907,0
-0.230855,-0.888831,0
-0.456563,0.504616,0
-0.188642,-0.902745,0
-0.166637,0.092693,0
-0.145073,-0.919030,0
-0.099874,0.115219,0
-0.118868,-0.390754,0
-0.319959,-0.885407,0
-0.645896,-0.624583,0
-0.013520,0.039745,0
0.386356,-0.249358,0
0.267532,-0.349546,0
-0.166879,0.110637,0
0.051153,-0.436216,0
0.105714,0.566499,0
0.373995,-0.244276,0
-0.705398,0.232060,0
0.628239,-0.740038,0
-0.285977,-0.015740,0
0.686444,-0.670804,0
-0.039920,-0.046637,0
0.640131,-0.699599,0
-0.213253,0.090736,0
-0.736067,-0.376900,0
-0.056893,0.098463,0
0.170747,0.529711,0
0.284970,0.477594,0
0.324470,0.399066,0
-0.793521,0.055974,0
-0.288274,-0.161142,0
-0.035739,0.078928,0
0.359058,-0.298607,0
-0.041560,-0.059297,0
-0.708474,-0.586938,0
-0.338422,-0.226774,0
-0.765363,-0.371004,0
-0.502756,0.490579,0
0.339092,0.346341,0
0.548450,-0.778178,0
-0.443504,0.476819,0
-0.304388,-0.202728,0
-0.071907,0.122361,0
-0.142274,0.107238,0
-0.256331,0.612034,0
-0.206064,0.040430,0
-0.293728,0.578813,0
0.342345,-0.900195,0
-0.017563,-0.027726,0
-0.637836,-0.644654,0
-0.833899,-0.074544,0
0.351384,0.389681,0
0.395268,-0.195475,0
0.469735,0.005852,0
-0.381482,0.579169,0
-0.055930,0.617696,0
-0.203097,0.626049,0
-0.682855,0.285997,0
-0.092287,0.105354,0
-0.295056,-0.145484,0
-0.174750,0.096414,0
-0.106075,0.100264,0
0.464436,0.084818,0
0.009164,-0.003135,0
-0.114859,0.118353,0
-0.006858,0.047917,0
0.944543,-0.098365,0
-0.357044,0.563327,0
0.331956,-0.304019,0
-0.011446,-0.931331,0
-0.778749,-0.280154,0
-0.299052,-0.118799,0
-0.449111,-0.813074,0
-0.012510,0.023551,0
-0.794570,-0.258423,0
-0.273866,0.025109,0
-0.056548,0.122469,0
0.784561,-0.567708,0
0.388842,-0.150340,0
-0.774909,-0.257065,0
-0.058319,0.616592,0
-0.447838,0.535893,0
0.318860,-0.332882,0
-0.298582,-0.238715,0
-0.212215,-0.345480,0
-0.057579,0.045212,0
0.103765,-0.452405,0
0.451517,-0.048017,0
-0.144708,0.120460,0
-0.226995,-0.338849,0
-0.684300,-0.549384,0
-0.277649,-0.285909,0
-0.743010,-0.431261,0
0.469376,0.170167,0
-0.236096,0.606713,0
0.689627,-0.635830,0
0.735723,-0.619342,0
0.010103,0.016292,0
-0.652068,0.334932,0
-0.592915,0.356733,0
0.433472,-0.148391,0
-0.226568,-0.307051,0
-0.649248,-0.546396,0
-0.695358,0.301342,0
-0.029766,-0.045452,0
-0.228229,-0.340631,0
-0.169714,0.089990,0
0.208405,-0.407513,0
-0.295869,-0.142339,0
0.265271,-0.915068,0
-0.772032,-0.413962,0
-0.306654,-0.277467,0
-0.234949,0.063561,0
-0.044976,0.031479,0
-0.200283,0.096206,0
0.031110,-0.450099,0
-0.433548,0.511711,0
-0.013236,0.595865,0
0.165965,0.549216,0
0.585849,-0.723339,0
0.259315,-0.367813,0
0.224998,-0.385101,0
-0.003162,0.009230,0
-0.154812,0.090464,0
-0.302002,0.628206,0
-0.394243,-0.838346,0
0.156668,-0.409750,0
-0.005859,-0.434005,0
0.210320,0.493622,0
0.470571,0.158650,0
-0.048671,0.563806,0
-0.707988,-0.541138,0
-0.197170,0.610694,0
-0.104858,0.093689,0
-0.264591,0.031691,0
-0.071480,-1.000000,0
-0.306324,-0.132693,0
-0.211510,-0.311352,0
0.469057,-0.084213,0
-0.711680,0.250378,0
-0.004909,0.032135,0
-0.309069,-0.064200,0
-0.119180,-0.420386,0
0.322624,0.399661,0
0.414374,-0.112157,0
-0.012792,-0.417004,0
-0.006638,-0.023524,0
-0.032225,-0.037467,0
-0.666312,0.335843,0
-0.017462,0.009268,0
-0.082252,-0.438122,0
-0.161718,-0.392160,0
0.384610,-0.235195,0
0.206352,-0.404981,0
-0.033487,-0.034888,0
0.255868,-0.890011,0
-0.230830,0.596011,0
0.012377,0.086976,0
0.612052,-0.729778,0
0.128049,0.544058,0
0.177758,0.536618,0
-0.181263,0.069208,0
0.909524,-0.257369,0
-0.056092,0.046147,0
0.067217,0.557977,0
-0.579752,0.414800,0
0.258162,0.455160,0
-0.254963,-0.925658,0
-0.009149,-0.421022,0
-0.133791,0.097627,0
-0.306127,-0.091809,0
0.597289,-0.735915,0
-0.340444,0.592011,0
0.403744,0.342646,0
-0.132223,0.121934,0
0.217381,0.506303,0
-0.660150,-0.592554,0
0.431537,-0.182562,0
-0.117279,0.114247,0
-0.334951,-0.173121,0
-0.278232,-0.290666,0
-0.031582,0.078833,0
0.132932,-0.446662,0
0.946894,-0.232488,0
-0.086683,0.091170,0
-0.194065,-0.328878,0
-0.167780,0.619795,0
-0.364432,0.564593,0
-0.345427,-0.172595,0
-0.181426,0.093193,0
0.300470,0.414475,0
-0.023167,0.082712,0
-0.713818,-0.525232,0
-0.304421,0.005784,0
0.322780,0.395614,0
-0.133904,0.087471,0
-0.015025,0.078237,0
0.437737,-0.124092,0
-0.015094,0.011984,0
-0.792612,-0.123412,0
-0.106761,-0.421450,0
0.354126,0.386123,0
-0.310301,-0.045015,0
-0.052491,-0.007800,0
-0.240558,-0.335467,0
0.012409,-0.046344,0
-0.078227,0.641851,0
-0.312062,-0.020826,0
-0.106715,0.096117,0
-0.641012,0.367779,0
-0.070121,-0.956771,0
0.449115,-0.012215,0
0.552079,-0.815861,0
0.647452,-0.686191,0
-0.290974,-0.016938,0
-0.020702,0.112221,0
-0.071453,-0.945287,0
-0.289026,-0.207243,0
0.424144,-0.068115,0
-0.271099,0.591441,0
0.479510,0.085107,0
-0.175988,0.077454,0
0.444050,0.162021,0
0.484463,-0.034013,0
0.202398,-0.409019,0
0.464396,0.129059,0
-0.469906,-0.770791,0
-0.029904,0.039309,0
0.795436,-0.492202,0
0.186443,0.512404,0
-0.704440,-0.471092,0
-0.269951,0.010223,0
-0.783550,-0.188039,0
-0.364961,0.545162,0
0.481129,-0.812038,0
-0.053198,-0.429472,0
-0.275733,-0.271393,0
-0.191588,-0.358317,0
0.016827,-0.000315,0
0.456894,0.097246,0
0.419855,0.122607,0
-0.015627,-0.008761,0
-0.140842,0.136158,0
0.383144,-0.250344,0
0.220798,0.485399,0
-0.085716,0.105501,0
0.952264,-0.140557,0
0.338517,-0.313200,0
0.005621,0.002382,0
-0.150189,0.099157,0
-0.007886,-0.025096,0
-0.291196,-0.220157,0
-0.228945,-0.903490,0
-0.053282,0.557874,0
0.231190,-0.367055,0
-0.273932,0.008159,0
0.053247,-0.953843,0
0.437646,-0.133682,0
-0.330584,-0.905691,0
-0.258528,-0.322832,0
-0.194122,0.079805,0
-0.224211,0.582570,0
0.755887,-0.603155,0
-0.053650,-0.462185,0
-0.006428,-0.044853,0
-0.183955,-0.919915,0
0.012373,0.062290,0
0.751905,-0.588115,0
-0.067239,0.111072,0
0.940852,-0.100955,0
-0.060773,0.067383,0
-0.262712,-0.881466,0
0.442573,0.059445,0
0.022704,-0.033488,0
0.250214,0.487006,0
0.922933,-0.211482,0
-0.564548,-0.671822,0
-0.071340,0.621469,0
-0.544467,0.451714,0
-0.172634,0.108720,0
-0.006878,-0.047280,0
-0.528074,0.452698,0
-0.726061,0.129680,0
-0.294486,0.592226,0
0.145858,0.522757,0
-0.244546,0.063219,0
-0.011708,-0.468306,0
0.027484,0.616317,0
0.704722,-0.645592,0
-0.671554,0.335192,0
0.292650,-0.921596,0
-0.334188,-0.147043,0
0.459120,0.019405,0
-0.007193,-0.041080,0
-0.526757,0.482438,0
0.436402,-0.062403,0
-0.741818,0.179409,0
-0.040294,-0.047218,0
-0.690717,-0.528647,0
0.305751,-0.912853,0
-0.659634,-0.598624,0
-0.591812,0.404891,0
0.015388,-0.031337,0
0.397721,-0.147275,0
0.392901,-0.181830,0
-0.017841,-0.025456,0
0.418171,-0.857857,0
-0.282765,-0.022987,0
-0.042979,-0.042708,0
-0.110988,0.118604,0
-0.296396,-0.128987,0
-0.179009,-0.361551,0
-0.135506,-0.392608,0
0.429253,-0.023630,0
-0.723428,-0.463662,0
0.352289,-0.296144,0
-0.060878,0.056890,0
-0.658118,0.359040,0
0.939486,-0.113532,0
0.184055,0.513995,0
-0.263770,-0.226435,0
-0.095065,0.095081,0
-0.297272,-0.105933,0
0.115395,-0.428122,0
-0.816203,-0.142486,0
-0.517752,0.440516,0
-0.682082,0.279229,0
0.032843,-0.458441,0
-0.425769,0.478119,0
-0.575305,-0.699909,0
0.017087,-0.419844,0
-0.716152,0.177102,0
-0.080596,0.084737,0
-0.300340,-0.071720,0
-0.308025,-0.070786,0
-0.128375,0.078103,0
-0.057589,-0.412746,0
-0.806695,-0.025881,0
-0.494691,-0.763488,0
0.151974,0.529987,0
-0.299623,-0.034466,0
-0.142321,0.108380,0
-0.755222,0.155051,0
-0.276104,0.023011,0
0.061174,-0.423011,0
-0.101459,-0.923622,0
0.009312,-0.965301,0
0.417350,0.300515,0
0.007937,0.037688,0
0.242693,-0.363731,0
-0.003704,0.039150,0
-0.755971,0.090792,0
-0.412868,-0.807920,0
-0.217006,-0.936966,0
0.410328,-0.197731,0
0.007028,-0.044127,0
0.461508,0.140402,0
-0.264092,0.587221,0
-0.324603,0.600612,0
0.419003,-0.133972,0
0.312180,0.402111,0
-0.227714,0.065457,0
-0.028547,0.091280,0
-0.080281,0.595557,0
0.443983,0.080336,0
-0.324095,-0.089004,0
-0.787268,-0.190469,0
0.458266,0.036274,0
-0.041169,-0.450034,0
-0.646870,0.332047,0
-0.790435,-0.183975,0
-0.207973,0.082177,0
-0.415714,0.552304,0
0.380659,-0.890829,0
-0.095670,-0.929028,0
-0.781756,-0.177571,0
0.030389,0.549833,0
0.453084,-0.859429,0
-0.776004,-0.203828,0
-0.267729,-0.290072,0
0.042734,-0.458792,0
-0.013995,-0.012307,0
-0.770282,-0.393455,0
-0.133138,-0.383715,0
-0.320398,-0.025854,0
-0.331374,-0.105719,0
0.436297,0.013264,0
-0.277968,-0.213787,0
-0.014199,-0.418065,0
-0.586217,-0.666963,0
0.379671,0.276581,0
0.461332,-0.169554,0
-0.290931,-0.008578,0
0.125355,-0.960947,0
-0.800605,-0.133947,0
-0.331792,0.586571,0
-0.729749,0.210016,0
-0.318564,-0.903185,0
-0.259603,-0.223589,0
-0.083356,0.124626,0
0.855483,-0.387446,0
0.431033,-0.098574,0
0.074102,-0.447984,0
-0.279741,-0.007553,0
-0.180377,-0.354535,0
-0.451365,-0.823408,0
0.306241,-0.286772,0
0.479711,-0.041119,0
-0.287696,-0.001203,0
-0.053015,0.083496,0
-0.647763,-0.622098,0
0.342996,-0.267253,0
-0.005557,0.038933,0
0.706849,-0.640075,0
0.162967,0.528499,0
-0.175805,0.114981,0
-0.106169,0.108866,0
-0.288999,-0.200157,0
0.496055,-0.855310,0
-0.195778,0.107406,0
-0.158748,0.085990,0
-0.218013,0.064557,0
-0.035339,-0.031270,0
0.920473,-0.117342,0
-0.710812,0.257375,0
-0.017047,0.000006,0
0.395527,-0.180502,0
-0.013260,-0.011478,0
0.416111,-0.161879,0
-0.726347,0.196434,0
0.427780,0.251622,0
-0.006328,-0.007741,0
-0.034696,0.096333,0
-0.648513,0.339728,0
-0.265904,0.545320,0
-0.187621,0.561496,0
-0.051377,-0.050658,0
-0.026557,-0.020957,0
-0.274986,-0.161044,0
-0.063765,0.091983,0
0.156211,0.551172,0
-0.016075,-0.043188,0
-0.206674,0.073066,0
-0.189097,0.109659,0
-0.249334,0.058145,0
-0.799737,-0.327429,0
-0.108696,-0.930385,0
-0.124785,-0.937440,0
-0.596800,-0.672740,0
-0.740870,-0.426667,0
0.794520,-0.543828,0
0.450070,-0.820434,0
-0.273942,0.033228,0
-0.709628,0.233816,0
-0.738316,-0.361881,0
0.450153,0.047721,0
0.032069,-0.455130,0
-0.629617,-0.624415,0
0.551736,-0.742439,0
0.749927,-0.588795,0
-0.227286,-0.342721,0
-0.277298,-0.243809,0
-0.271658,-0.091340,0
0.889358,-0.294112,0
0.130804,-0.978806,0
-0.733953,-0.434256,0
0.011857,-0.996683,0
-0.004669,0.048716,0
0.377710,-0.277952,0
-0.012149,0.028617,0
-0.195399,0.632417,0
-0.148403,-0.394155,0
-0.637333,-0.642317,0
-0.270684,-0.037267,0
-0.543426,0.429231,0
-0.038189,0.064987,0
0.427384,0.224672,0
-0.011473,0.609424,0
-0.467162,-0.772736,0
-0.069137,0.593939,0
-0.640903,0.307178,0
-0.193943,-0.336178,0
-0.277213,-0.007489,0
-0.105574,0.595582,0
0.116461,0.563112,0
0.296741,-0.315672,0
-0.625533,0.323916,0
-0.018831,-0.001212,0
-0.247288,-0.319303,0
0.391890,-0.299050,0
0.435903,0.276089,0
0.018060,0.020165,0
-0.771919,-0.344993,0
-0.259697,-0.302353,0
-0.052294,0.085484,0
0.053597,-0.954307,0
-0.803841,-0.060300,0
-0.169048,-0.930684,0
-0.088949,0.073573,0
-0.006081,-0.008230,0
-0.746540,-0.464414,0
-0.710171,-0.468727,0
0.074124,0.576614,0
0.718332,-0.626764,0
-0.311654,-0.108772,0
0.441630,-0.027172,0
0.137665,0.510777,0
-0.295583,-0.189230,0
-0.022752,-0.024200,0
-0.293963,-0.177408,0
-0.240567,-0.891133,0
0.885220,-0.169062,0
0.355989,-0.266399,0
0.044479,0.610114,0
-0.191342,-0.372304,0
-0.709774,0.262924,0
0.327610,0.378324,0
-0.028406,0.564576,0
-0.295231,-0.173021,0
0.309748,-0.361535,0
0.388326,-0.850409,0
0.331087,0.378141,0
-0.298907,-0.077771,0
-0.510775,0.470479,0
0.137804,-0.430586,0
0.447369,-0.820889,0
0.449887,0.010464,0
0.175185,-0.400770,0
0.013242,-0.019893,0
-0.592258,0.385032,0
-0.049076,-0.413892,0
0.210991,0.510623,0
-0.402857,-0.806306,0
-0.769052,0.124454,0
-0.378402,-0.852824,0
-0.644398,0.384924,0
0.451562,0.078586,0
-0.774224,0.064685,0
-0.106938,0.107661,0
-0.506134,0.437467,0
0.428725,0.165173,0
-0.585329,-0.698425,0
0.402753,-0.852970,0
-0.792098,-0.135280,0
-0.590177,0.412150,0
0.158295,0.551740,0
-0.006188,0.018158,0
-0.201271,0.053729,0
0.194381,-0.423001,0
-0.216560,0.104129,0
0.438469,0.055172,0
-0.295549,-0.081537,0
-0.269753,-0.076617,0
-0.071789,0.070279,0
0.710876,-0.626822,0
0.606350,-0.744839,0
0.071434,0.556702,0
-0.216368,-0.314950,0
0.018263,-0.957718,0
0.414032,0.220888,0
-0.516271,0.450533,0
-0.294908,0.021178,0
-0.680607,-0.565630,0
0.490354,-0.783802,0
-0.508646,0.439959,0
0.944898,-0.165820,0
0.707854,-0.615864,0
-0.421858,-0.805248,0
0.215299,0.479652,0
0.203725,0.479078,0
0.358786,0.303707,0
0.346068,-0.891066,0
-0.068801,0.085857,0
-0.797515,-0.183214,0
-0.279556,-0.227475,0
0.431419,-0.131207,0
0.459679,-0.009956,0
-0.114187,0.118380,0
-0.646311,-0.558717,0
-0.778045,-0.250516,0
0.174241,-0.395015,0
-0.193073,0.093988,0
-0.709601,0.225024,0
-0.175210,-0.917629,0
0.949840,-0.155779,0
-0.712354,-0.514691,0
0.354113,0.390149,0
-0.046724,-0.066521,0
-0.024855,-0.052010,0
-0.579403,0.398145,0
0.457827,-0.849346,0
-0.208262,0.080129,0
0.410705,0.260603,0
0.007661,0.033786,0
-0.460470,-0.775184,0
-0.256882,-0.280489,0
-0.030641,-0.045590,0
-0.278537,0.009993,0
-0.271909,0.061992,0
0.135190,-0.939818,0
0.041650,-0.459139,0
0.128380,-0.432225,0
-0.158393,-0.935334,0
0.459896,0.021552,0
0.454874,0.053890,0
-0.228631,0.081933,0
0.338690,-0.316443,0
0.584806,-0.750982,0
-0.482006,0.489183,0
-0.001579,0.580857,0
-0.776686,0.058321,0
-0.332513,-0.225081,0
-0.009094,0.071496,0
-0.780598,-0.143484,0
-0.270097,-0.307610,0
-0.020935,-0.937985,0
-0.252247,0.023578,0
-0.010638,0.026801,0
0.729176,-0.598952,0
-0.296689,-0.166423,0
-0.396526,-0.830414,0
0.721953,-0.665336,0
-0.096195,-0.390716,0
-0.537037,0.453320,0
-0.220961,0.569975,0
0.025463,-0.437106,0
-0.535945,-0.693774,0
-0.079635,0.097615,0
-0.026334,0.077739,0
0.395168,0.214845,0
0.416706,0.212524,0
0.276547,-0.335178,0
-0.161236,0.107080,0
-0.125691,0.125376,0
-0.309569,-0.118291,0
-0.158339,-0.376774,0
0.357272,-0.291895,0
-0.262729,-0.305737,0
-0.103366,0.625753,0
-0.224974,-0.311123,0
-0.647027,-0.599804,0
-0.013049,0.068049,0
-0.327136,-0.117687,0
-0.758941,-0.346236,0
-0.075570,0.100534,0
-0.000198,-0.017379,0
0.137781,0.559653,0
-0.784984,-0.272703,0
-0.312268,-0.166013,0
-0.034381,-0.041183,0
-0.084463,-0.428053,0
0.101973,-0.417144,0
0.148084,-0.936139,0
-0.015846,0.065575,0
-0.204664,-0.931032,0
-0.799740,0.114465,0
0.001881,0.011549,0
0.077873,-0.440213,0
0.427746,0.061574,0
-0.254320,0.014156,0
-0.217297,-0.349522,0
0.101293,-0.422117,0
0.201009,-0.377251,0
0.462740,0.079900,0
-0.286599,-0.045456,0
0.381079,-0.855003,0
-0.029018,0.095951,0
-0.741500,-0.441393,0
-0.704993,0.246567,0
0.119537,-0.419894,0
-0.711977,-0.439236,0
-0.071515,0.081111,0
0.219025,0.514004,0
-0.010713,0.015879,0
0.380116,-0.162889,0
-0.288869,-0.049333,0
0.427642,0.168149,0
0.389286,-0.208053,0
-0.228552,-0.320578,0
0.245321,-0.377757,0
-0.067446,0.092651,0
0.713566,-0.648343,0
-0.033460,0.064911,0
0.004762,-0.010067,0
-0.256840,-0.269855,0
-0.776382,-0.052364,0
-0.059795,0.051808,0
-0.304826,-0.129813,0
-0.024844,0.016600,0
0.303738,-0.312643,0
-0.286586,-0.197225,0
0.428885,-0.823238,0
0.466921,-0.005784,0
-0.385023,-0.864800,0
0.311762,0.405346,0
0.322658,-0.320317,0
-0.039050,-0.438001,0
0.023165,-0.962284,0
0.116850,-0.398742,0
0.305123,-0.332541,0
0.401190,-0.091910,0
-0.063461,0.084334,0
-0.468820,-0.786616,0
-0.650470,0.295901,0
-0.166296,0.100052,0
-0.069712,-0.419377,0
0.424609,0.199061,0
-0.027466,-0.431783,0
0.168161,-0.939286,0
-0.633198,0.362818,0
-0.803525,-0.044273,0
0.925189,-0.149018,0
0.349441,0.366825,0
-0.221508,-0.343966,0
0.002035,0.031509,0
0.002544,-0.000776,0
-0.055298,0.106470,0
-0.256185,-0.252038,0
0.288995,-0.339216,0
-0.332049,-0.187808,0
-0.304234,-0.048126,0
0.228941,0.475433,0
0.439521,-0.076204,0
0.207500,-0.436445,0
-0.018521,-0.042742,0
0.447792,-0.063491,0
-0.220713,0.061051,0
-0.050525,0.016386,0
-0.382754,0.541221,0
0.415875,-0.168073,0
0.407395,-0.069206,0
0.008086,0.590623,0
0.375442,0.338915,0
-0.170249,0.100702,0
0.243527,-0.348659,0
-0.010702,-0.434722,0
0.024208,-0.432829,0
-0.269928,0.008982,0
-0.433900,-0.810441,0
-0.321538,-0.039494,0
-0.003446,-0.006873,0
0.437097,-0.839747,0
0.402166,-0.869921,0
0.399333,0.339261,0
0.015149,0.061205,0
-0.037230,0.060435,0
0.031246,-0.438721,0
-0.064146,-0.412395,0
-0.637253,0.369810,0
-0.263828,-0.286406,0
-0.305600,-0.111876,0
-0.034035,0.062269,0
0.301507,-0.350945,0
0.420052,0.248347,0
0.456395,-0.002977,0
0.444176,0.181919,0
-0.303507,-0.242755,0
0.794011,-0.529155,0
-0.275942,-0.068267,0
0.202783,0.483247,0
0.418514,0.277699,0
0.409914,0.284742,0
-0.307385,-0.235078,0
0.973105,-0.107844,0
-0.480707,0.487070,0
-0.689008,-0.481485,0
0.422040,0.271558,0
0.891922,-0.317179,0
0.418330,0.284717,0
-0.378083,0.529085,0
-0.316264,-0.892385,0
0.232682,-0.353971,0
0.378953,0.325827,0
-0.737939,0.169456,0
0.367561,-0.275084,0
-0.064925,-0.404265,0
-0.301628,-0.143434,0
-0.268351,-0.291661,0
-0.204915,0.073162,0
-0.010913,0.018981,0
-0.341887,0.581132,0
-0.040559,0.090729,0
-0.019526,-0.030964,0
-0.080257,0.123077,0
-0.554605,0.472505,0
0.205984,0.523279,0
0.000112,0.016055,0
-0.671974,-0.567846,0
-0.432547,0.494868,0
0.487005,0.135466,0
0.444764,0.197038,0
-0.807959,-0.122827,0
0.081219,-0.414491,0
0.936302,-0.145719,0
-0.005728,-0.031390,0
-0.063576,0.080279,0
-0.502827,0.466535,0
-0.526546,0.430169,0
0.425458,-0.097226,0
-0.238675,-0.313176,0
0.458460,-0.009946,0
-0.120660,0.100075,0
0.100135,-0.418649,0
0.150945,-0.432241,0
-0.731698,0.170208,0
-0.301933,-0.147083,0
-0.012139,0.032453,0
0.245406,-0.933634,0
-0.015505,-0.007385,0
0.057287,-0.432965,0
0.454225,0.145562,0
-0.201003,-0.325430,0
-0.042997,0.086940,0
0.332261,-0.881467,0
0.679708,-0.667128,0
-0.258563,0.020427,0
0.160133,-0.453258,0
0.452690,0.130706,0
0.478236,0.088758,0
-0.080462,-0.416678,0
-0.088577,-0.409179,0
-0.291179,-0.255171,0
-0.231329,0.017741,0
0.915191,-0.261295,0
0.190397,-0.962635,0
0.006625,0.035465,0
-0.771974,0.071533,0
-0.281083,-0.198738,0
-0.209849,-0.367668,0
-0.270804,-0.899968,0
0.294363,0.435362,0
0.252231,-0.376193,0
0.873596,-0.352282,0
-0.024567,-0.034990,0
-0.295473,-0.189047,0
-0.115819,0.094323,0
-0.686441,-0.533404,0
-0.295820,-0.176562,0
0.410471,-0.182168,0
-0.015181,-0.024051,0
-0.065581,0.118992,0
0.010599,-0.432572,0
-0.668773,0.325355,0
-0.676020,0.251572,0
-0.722337,0.200156,0
-0.116159,0.103754,0
0.354011,-0.286210,0
-0.022839,0.048934,0
-0.811276,-0.086985,0
0.725795,-0.629784,0
-0.058798,-0.403850,0
0.000628,0.024340,0
-0.803755,-0.186484,0
-0.002626,-0.005054,0
-0.253187,0.047851,0
-0.178686,0.081715,0
-0.079746,0.099359,0
-0.381826,0.540021,0
-0.075982,-0.046259,0
-0.625713,-0.651478,0
0.166307,-0.408856,0
0.840133,-0.464861,0
-0.193079,-0.349966,0
-0.057138,0.098473,0
0.393575,-0.214910,0
-0.302357,-0.103364,0
-0.089442,0.089631,0
0.000811,0.026691,0
-0.105964,-0.403914,0
0.372770,0.353855,0
-0.028206,0.092634,0
0.943031,-0.116976,0
0.362710,-0.908579,0
-0.675006,0.305246,0
-0.048339,0.057753,0
-0.795172,-0.212517,0
-0.044216,-0.028655,0
0.155001,-0.430510,0
0.431930,0.160850,0
-0.667050,0.287435,0
-0.291954,0.008111,0
-0.189984,0.075407,0
0.384215,-0.216412,0
-0.746706,-0.424826,0
0.195802,0.522949,0
0.121649,0.568525,0
-0.746027,0.013075,0
0.339045,-0.882277,0
-0.647400,-0.611824,0
0.431406,-0.132307,0
-0.161072,-0.365474,0
-0.007355,-0.447328,0
0.453117,-0.054854,0
0.439071,-0.067935,0
-0.300756,-0.093262,0
0.012279,-0.016152,0
-0.175757,-0.361130,0
-0.021902,0.083688,0
-0.295689,-0.231654,0
-0.773574,-0.307874,0
-0.288128,-0.032786,0
-0.289212,-0.110344,0
-0.749212,0.102808,0
-0.728529,-0.496032,0
0.377154,-0.260717,0
0.009832,0.012103,0
0.912582,-0.361309,0
-0.215425,0.057923,0
